
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.434138 seconds (23.1 MB/s)
csr_from_coo: 0.254573 seconds, 63838 rows, 63838 columns, 14148858 nonzeros, 48 to 3423 nonzeros per row, 1 threads, 63838 to 63838 rows per thread, 14148858 to 14148858 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.008057 seconds (0.882 Gnz/s, 3.512 Gflop/s, 21.3 to 35.2 GB/s)
gemv (warmup): 0.007875 seconds (0.902 Gnz/s, 3.593 Gflop/s, 21.8 to 36.1 GB/s)
gemv (warmup): 0.007848 seconds (0.905 Gnz/s, 3.606 Gflop/s, 21.8 to 36.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007925 seconds (0.897 Gnz/s, 3.571 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007953 seconds (0.894 Gnz/s, 3.558 Gflop/s, 21.5 to 35.7 GB/s)
gemv: 0.007937 seconds (0.895 Gnz/s, 3.565 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007922 seconds (0.897 Gnz/s, 3.572 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007949 seconds (0.894 Gnz/s, 3.560 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.007850 seconds (0.905 Gnz/s, 3.605 Gflop/s, 21.8 to 36.2 GB/s)
gemv: 0.007936 seconds (0.895 Gnz/s, 3.566 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007881 seconds (0.902 Gnz/s, 3.590 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.007910 seconds (0.898 Gnz/s, 3.577 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.007921 seconds (0.897 Gnz/s, 3.572 Gflop/s, 21.6 to 35.9 GB/s)
gemv: 0.007928 seconds (0.896 Gnz/s, 3.569 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007870 seconds (0.903 Gnz/s, 3.596 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.007882 seconds (0.902 Gnz/s, 3.590 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.007937 seconds (0.895 Gnz/s, 3.565 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007920 seconds (0.897 Gnz/s, 3.573 Gflop/s, 21.6 to 35.9 GB/s)
gemv: 0.007934 seconds (0.896 Gnz/s, 3.567 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.007946 seconds (0.894 Gnz/s, 3.561 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.007936 seconds (0.895 Gnz/s, 3.566 Gflop/s, 21.6 to 35.8 GB/s)
