
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.279490 seconds (24.4 MB/s)
csr_from_coo: 0.020272 seconds, 22695 rows, 22695 columns, 1350309 nonzeros, 11 to 108 nonzeros per row, 1 threads, 22695 to 22695 rows per thread, 1350309 to 1350309 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.001114 seconds (0.616 Gnz/s, 2.424 Gflop/s, 15.0 to 24.6 GB/s)
gemv (warmup): 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv (warmup): 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001117 seconds (0.615 Gnz/s, 2.418 Gflop/s, 15.0 to 24.5 GB/s)
gemv: 0.001095 seconds (0.627 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.473 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001116 seconds (0.615 Gnz/s, 2.420 Gflop/s, 15.0 to 24.5 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001097 seconds (0.626 Gnz/s, 2.462 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001104 seconds (0.622 Gnz/s, 2.446 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001096 seconds (0.627 Gnz/s, 2.465 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001101 seconds (0.623 Gnz/s, 2.453 Gflop/s, 15.2 to 24.9 GB/s)
gemv: 0.001094 seconds (0.627 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.474 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.474 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.473 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001103 seconds (0.622 Gnz/s, 2.448 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.473 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001106 seconds (0.621 Gnz/s, 2.442 Gflop/s, 15.1 to 24.8 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001104 seconds (0.622 Gnz/s, 2.447 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.627 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001102 seconds (0.623 Gnz/s, 2.451 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001105 seconds (0.621 Gnz/s, 2.445 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.473 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001092 seconds (0.629 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001104 seconds (0.622 Gnz/s, 2.446 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001092 seconds (0.628 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001094 seconds (0.628 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (0.627 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (0.628 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001104 seconds (0.622 Gnz/s, 2.447 Gflop/s, 15.2 to 24.8 GB/s)
